vid,name
脑脊液瘘孔定位,脑脊液瘘孔定位
尿沉渣12小时计数,尿沉渣12小时计数
血清天冬氨酶氨基转移酶同工酶,血清天冬氨酶氨基转移酶同工酶
骨髓象分析,骨髓象分析
尿液分析,尿液分析
羊水卵磷脂/鞘磷脂比值,羊水卵磷脂/鞘磷脂比值
关节镜检查,关节镜检查
孕酮(P),孕酮(P)
血清胆汁酸测定（TBA）,血清胆汁酸测定（TBA）
肾盂内压测定,肾盂内压测定
间接鼻咽镜,间接鼻咽镜
二硝基氟苯皮肤试验,二硝基氟苯皮肤试验
重复呼吸试验,重复呼吸试验
甲型肝炎抗体检测（抗-HAV）,甲型肝炎抗体检测（抗-HAV）
脑脊液铅,脑脊液铅
阴茎动脉血压/臂动脉血压,阴茎动脉血压/臂动脉血压
阴道活检,阴道活检
产科B超,产科B超
运动显像,运动显像
血清乳酸脱氢酶,血清乳酸脱氢酶
总三碘甲状腺原氨酸(TT3),总三碘甲状腺原氨酸(TT3)
血浆蛋白S测定,血浆蛋白S测定
NK细胞活性测定（ＮＫ）,NK细胞活性测定（ＮＫ）
活化部分凝血活酶时间（APTT）,活化部分凝血活酶时间（APTT）
胸壁检查,胸壁检查
膀胱造影,膀胱造影
胆道造影,胆道造影
眼压,眼压
脑神经检查,脑神经检查
痰液中柯什曼螺旋体,痰液中柯什曼螺旋体
毛发矿物质检查,毛发矿物质检查
深静脉通畅试验,深静脉通畅试验
尿儿茶酚胺,尿儿茶酚胺
变性珠蛋白小体检测,变性珠蛋白小体检测
胸部B超,胸部B超
结核杆菌的抗原、抗体检查,结核杆菌的抗原、抗体检查
"血清镁(Mg2+,Mg)","血清镁(Mg2+,Mg)"
口形红细胞,口形红细胞
CT造影增强扫描,CT造影增强扫描
血清α-羟丁酸脱氢酶（α-HBDH）,血清α-羟丁酸脱氢酶（α-HBDH）
蝰蛇毒时间,蝰蛇毒时间
脑血流灌注断层显像,脑血流灌注断层显像
痢疾杆菌检测,痢疾杆菌检测
F-波,F-波
抗内皮细胞抗体,抗内皮细胞抗体
运动觉,运动觉
白细胞分类计数,白细胞分类计数
血清钾,血清钾
膝反射,膝反射
全血镉,全血镉
尿丙氨酸,尿丙氨酸
肾脏叩诊,肾脏叩诊
沙眼衣原体,沙眼衣原体
三合诊,三合诊
性交后试验,性交后试验
载脂蛋白A-Ⅰ(ApoA-Ⅰ),载脂蛋白A-Ⅰ(ApoA-Ⅰ)
膈现象,膈现象
"抗神经元核抗体(Hu,Ri)","抗神经元核抗体(Hu,Ri)"
旋后肌肌力试验,旋后肌肌力试验
心肺功能运动试验（CPET）,心肺功能运动试验（CPET）
凝血因子活性测定(因子Ⅷ∶C、Ⅸ∶C),凝血因子活性测定(因子Ⅷ∶C、Ⅸ∶C)
涂片,涂片
小指屈指试验,小指屈指试验
脑脊液色氨酸试验,脑脊液色氨酸试验
"血清钠（Na+,Na）","血清钠（Na+,Na）"
纵隔镜检查,纵隔镜检查
丙型肝炎抗体检测（抗-HCV-Ig）,丙型肝炎抗体检测（抗-HCV-Ig）
肠镜,肠镜
标准碳酸氢盐(SB),标准碳酸氢盐(SB)
早早孕胶体金试条,早早孕胶体金试条
糖筛,糖筛
尿去氢异雄酮,尿去氢异雄酮
碱性磷酸酶染色,碱性磷酸酶染色
补液试验,补液试验
周期性阴道涂片,周期性阴道涂片
梅毒螺旋体明胶凝集试验,梅毒螺旋体明胶凝集试验
水负荷ADH抑制试验,水负荷ADH抑制试验
屏息试验,屏息试验
阴离子间隙（AG）,阴离子间隙（AG）
妇科疾病的病毒检查,妇科疾病的病毒检查
血尿素氮(BUN),血尿素氮(BUN)
血清补体C5含量,血清补体C5含量
尿总氮,尿总氮
对数视力表,对数视力表
超广谱β -内酰胺酶,超广谱β -内酰胺酶
淋球菌抗体检测,淋球菌抗体检测
肾上腺皮质显像,肾上腺皮质显像
腹腔灌洗试验,腹腔灌洗试验
抗内因子抗体,抗内因子抗体
抗心肌磷脂抗体,抗心肌磷脂抗体
脑血流显像,脑血流显像
静态视野检查,静态视野检查
腹部透视,腹部透视
实体觉,实体觉
血清γ-谷氨酰转肽酶（γ-GTP）,血清γ-谷氨酰转肽酶（γ-GTP）
尿含铁血黄素定性试验,尿含铁血黄素定性试验
精液果糖,精液果糖
妇科检查,妇科检查
唾液黏蛋白,唾液黏蛋白
甲状腺激素抑制试验,甲状腺激素抑制试验
抗心肌抗体,抗心肌抗体
可的松水试验,可的松水试验
肾上腺素试验,肾上腺素试验
低密度脂蛋白胆固醇(LDL-C),低密度脂蛋白胆固醇(LDL-C)
血液生化六项检查,血液生化六项检查
肝上、下界叩诊,肝上、下界叩诊
抗透明质酸酶,抗透明质酸酶
肿瘤断层显象,肿瘤断层显象
宫底高度检查,宫底高度检查
尿碱性磷酸酶,尿碱性磷酸酶
糖原染色,糖原染色
抗Scl-70抗体,抗Scl-70抗体
高密度脂蛋白2-胆固醇,高密度脂蛋白2-胆固醇
肾血流量,肾血流量
淋巴显像,淋巴显像
胰岛素抗体,胰岛素抗体
呼吸运动检查,呼吸运动检查
隐球菌病补体结合试验,隐球菌病补体结合试验
前列腺肿瘤标记（PSA）,前列腺肿瘤标记（PSA）
冷凝集试验,冷凝集试验
前置镜,前置镜
胃蛋白酶测定,胃蛋白酶测定
持水杯试验,持水杯试验
瞳孔外观,瞳孔外观
脑血流图,脑血流图
纤维蛋白降解产物,纤维蛋白降解产物
电子皮镜,电子皮镜
前列腺液显微镜检查,前列腺液显微镜检查
血清补体C9含量,血清补体C9含量
粪便植物细胞与植物纤维,粪便植物细胞与植物纤维
抗线粒体抗体,抗线粒体抗体
不孕的基础体温测定,不孕的基础体温测定
风疹病毒抗体IgG,风疹病毒抗体IgG
蠕形螨检查,蠕形螨检查
α2-纤溶酶抑制物活性,α2-纤溶酶抑制物活性
俯卧伸腰试验,俯卧伸腰试验
盆底肌电图检查,盆底肌电图检查
EA花环激活试验,EA花环激活试验
梳头试验,梳头试验
体重指数,体重指数
侧卧位肺灌注显像,侧卧位肺灌注显像
血氧饱和度,血氧饱和度
血凝抑制试验,血凝抑制试验
甲状旁腺激素（PTH）试验,甲状旁腺激素（PTH）试验
刚果红试验,刚果红试验
抗心肌细胞膜抗体,抗心肌细胞膜抗体
Hertel氏眼球突出计,Hertel氏眼球突出计
血清C1q,血清C1q
电子束CT,电子束CT
眼震电图描记法,眼震电图描记法
血清化学检查,血清化学检查
抗肌球蛋白抗体,抗肌球蛋白抗体
人绒毛膜促性腺激素,人绒毛膜促性腺激素
枫糖尿症筛查,枫糖尿症筛查
抗Sa抗体,抗Sa抗体
尿汞（Hg）,尿汞（Hg）
妇科炎症检查,妇科炎症检查
脾显像,脾显像
透明质酸酶,透明质酸酶
羊水与尿液鉴别试验,羊水与尿液鉴别试验
粪食物残渣,粪食物残渣
脑功能成像,脑功能成像
粪形状和硬度,粪形状和硬度
抗中性粒细胞抗体（ANGA）,抗中性粒细胞抗体（ANGA）
尿碘,尿碘
羊水细胞培养染色体检查,羊水细胞培养染色体检查
血吸虫抗体,血吸虫抗体
尿沉渣,尿沉渣
伸踝试验,伸踝试验
骨髓增生程度,骨髓增生程度
液气胸征,液气胸征
血清类固醇结合β-球蛋白,血清类固醇结合β-球蛋白
泪管显象,泪管显象
阴离子隙,阴离子隙
半乳糖耐量试验,半乳糖耐量试验
痰液显微镜检查,痰液显微镜检查
猪囊虫抗体,猪囊虫抗体
尿结晶,尿结晶
肱桡肌肌力试验,肱桡肌肌力试验
一秒用力呼出量／用力肺活量比值,一秒用力呼出量／用力肺活量比值
厌氧菌检测,厌氧菌检测
核糖核酸染色,核糖核酸染色
"尿钙(Ca2+,Ca)","尿钙(Ca2+,Ca)"
抗血小板膜糖蛋白自身抗体测定,抗血小板膜糖蛋白自身抗体测定
脊椎平片,脊椎平片
浆膜腔积液,浆膜腔积液
子宫颈活检,子宫颈活检
血栓弹力图,血栓弹力图
静态显像,静态显像
精子顶体酶,精子顶体酶
可溶性转铁蛋白受体测定,可溶性转铁蛋白受体测定
浆膜腔积液细胞计数,浆膜腔积液细胞计数
优生四项检查,优生四项检查
皮肤病的物理检查,皮肤病的物理检查
β2-微球蛋白清除试验,β2-微球蛋白清除试验
淀粉酶,淀粉酶
前列腺液中淀粉样体,前列腺液中淀粉样体
血小板ATP释放试验,血小板ATP释放试验
尿酸,尿酸
脯氨酸肽酶,脯氨酸肽酶
尿谷草转移酶,尿谷草转移酶
释放抗体试验,释放抗体试验
精液酸性磷酸酶,精液酸性磷酸酶
梅毒定性试验,梅毒定性试验
小指外展试验,小指外展试验
听力计,听力计
刮宫检查,刮宫检查
癣菌素试验,癣菌素试验
唾液尿素氮,唾液尿素氮
颅底片,颅底片
腹部听诊,腹部听诊
基础胃液分泌量/高峰胃液分泌量,基础胃液分泌量/高峰胃液分泌量
三碘甲状腺原氨酸（T3）,三碘甲状腺原氨酸（T3）
内生肌酐清除率,内生肌酐清除率
血清白蛋白与球蛋白比值（A/G）,血清白蛋白与球蛋白比值（A/G）
雄烯二酮（A）,雄烯二酮（A）
刚果红皮内实验,刚果红皮内实验
骨三相显象,骨三相显象
霍乱弧菌检测,霍乱弧菌检测
托马斯试验,托马斯试验
抗胃壁细胞抗体,抗胃壁细胞抗体
极低密度脂蛋白-胆固醇,极低密度脂蛋白-胆固醇
组织因子途径抑制物,组织因子途径抑制物
血清胰高血糖素（PG）,血清胰高血糖素（PG）
毛蚴孵化法,毛蚴孵化法
血浆肝素含量测定,血浆肝素含量测定
毛细血管抵抗力试验,毛细血管抵抗力试验
病理反射检查,病理反射检查
"反三碘甲状腺原氨酸(γT3,反T3)","反三碘甲状腺原氨酸(γT3,反T3)"
脱畸全套检查,脱畸全套检查
血清鸟氨酸氨基甲酰转移酶,血清鸟氨酸氨基甲酰转移酶
踝肱指数,踝肱指数
抗内因子抗体(AIFA),抗内因子抗体(AIFA)
胎盘生乳素,胎盘生乳素
骨盆外测量,骨盆外测量
脊柱椎体平扫,脊柱椎体平扫
循环血浆量,循环血浆量
孢子丝菌凝集试验,孢子丝菌凝集试验
抗组织相容性抗原-DR抗体,抗组织相容性抗原-DR抗体
垂体后叶素,垂体后叶素
呼气高峰流量（PEFR）,呼气高峰流量（PEFR）
桡骨膜反射,桡骨膜反射
间接检眼镜检查法,间接检眼镜检查法
半月板损伤的体征,半月板损伤的体征
尿道分泌物检查,尿道分泌物检查
室壁运动电影显示,室壁运动电影显示
肥达氏反应,肥达氏反应
皮肤涂片显微镜检查,皮肤涂片显微镜检查
脉波,脉波
尿沉渣管型检查,尿沉渣管型检查
舌咽神经检查,舌咽神经检查
职业病检查项目,职业病检查项目
埃可病毒抗体,埃可病毒抗体
铅笔滚动试验,铅笔滚动试验
尿亚硝酸盐（NIT）,尿亚硝酸盐（NIT）
外科检查,外科检查
凝血时间,凝血时间
尿环磷酸腺苷,尿环磷酸腺苷
角膜病灶刮片,角膜病灶刮片
尿管型,尿管型
糖发酵试验,糖发酵试验
每分钟肺泡通气量（VA）,每分钟肺泡通气量（VA）
Frenzel氏眼镜检查法,Frenzel氏眼镜检查法
血清α1-微球蛋白,血清α1-微球蛋白
尿稀释试验,尿稀释试验
头颅正侧位片,头颅正侧位片
亮氨酸氨基肽酶,亮氨酸氨基肽酶
生长激素,生长激素
尿钙定性试验,尿钙定性试验
脊柱弯曲度,脊柱弯曲度
光学相干断层扫描（OCT）,光学相干断层扫描（OCT）
全血硒,全血硒
全血砷,全血砷
羊水甲胎球蛋白,羊水甲胎球蛋白
肝表面状态和边缘,肝表面状态和边缘
钩端螺旋体乳胶凝集试验,钩端螺旋体乳胶凝集试验
多导睡眠图检查,多导睡眠图检查
血清尿素氮,血清尿素氮
粪特里布累,粪特里布累
促皮质素释放激素（CRH）兴奋试验,促皮质素释放激素（CRH）兴奋试验
血吸虫酶联免疫吸附试验,血吸虫酶联免疫吸附试验
红细胞血清总胆红素,红细胞血清总胆红素
肝实质显像,肝实质显像
尿β2微球蛋白清除率,尿β2微球蛋白清除率
眼球突出度,眼球突出度
头颅大小,头颅大小
头颅运动,头颅运动
前臂直尺试验,前臂直尺试验
非接触眼压计,非接触眼压计
尿维生素B2,尿维生素B2
抽屉试验,抽屉试验
尿17-生酮类固醇,尿17-生酮类固醇
角膜反射检查,角膜反射检查
鼻疽菌素皮内试验,鼻疽菌素皮内试验
下消化道摄影检查,下消化道摄影检查
眼科检查,眼科检查
棉签试验,棉签试验
集光检查法,集光检查法
单视标检查法,单视标检查法
眼球运动检查,眼球运动检查
痰液颜色,痰液颜色
胰岛细胞抗体,胰岛细胞抗体
肝脏疾病超声诊断,肝脏疾病超声诊断
血清甘油三脂,血清甘油三脂
腹部外形检查,腹部外形检查
酸性磷酸酶染色,酸性磷酸酶染色
梅毒血清试验,梅毒血清试验
维生素B3,维生素B3
平均红细胞血红蛋白含量(MCH),平均红细胞血红蛋白含量(MCH)
双氢睾酮,双氢睾酮
血液检查,血液检查
立体视觉,立体视觉
快速血浆反应素环状卡片实验,快速血浆反应素环状卡片实验
皮损,皮损
阴囊显象,阴囊显象
一氧化碳,一氧化碳
雌激素,雌激素
胆道支架引流（ERBD）,胆道支架引流（ERBD）
腹壁反射,腹壁反射
高峰胃酸分泌量测定（PAO）,高峰胃酸分泌量测定（PAO）
精子计数,精子计数
异形嗜中性粒细胞,异形嗜中性粒细胞
铁染色,铁染色
小气道功能,小气道功能
改良加藤法,改良加藤法
白细胞移动抑制试验,白细胞移动抑制试验
神经元特异性烯醇化酶（NSE）,神经元特异性烯醇化酶（NSE）
鳞状上皮细胞癌抗原（SCC）,鳞状上皮细胞癌抗原（SCC）
光敏感试验,光敏感试验
血块或血浆凝块溶解时间测定,血块或血浆凝块溶解时间测定
布氏杆菌凝集试验,布氏杆菌凝集试验
红细胞二磷酸甘油转移酶,红细胞二磷酸甘油转移酶
血清免疫球蛋白A（IgA）,血清免疫球蛋白A（IgA）
脑脊液动力学试验,脑脊液动力学试验
关节检查,关节检查
羊膜穿刺术,羊膜穿刺术
Hb-F碱变性试验,Hb-F碱变性试验
臂丛牵拉试验,臂丛牵拉试验
血浆凝血因子XI活性测定,血浆凝血因子XI活性测定
"cd55,cd59检测","cd55,cd59检测"
缗钱状红细胞,缗钱状红细胞
类风湿因子,类风湿因子
胃液潜血试验,胃液潜血试验
脑脊液氯化物,脑脊液氯化物
奥本汉姆征,奥本汉姆征
支气管激发试验（BPT）,支气管激发试验（BPT）
粪便酸碱度（粪便pH）,粪便酸碱度（粪便pH）
直肠镜检查,直肠镜检查
癌胚抗原（CEA）,癌胚抗原（CEA）
胃粘膜活检,胃粘膜活检
胰多肽,胰多肽
平均红细胞体积（MCV）,平均红细胞体积（MCV）
肌红蛋白,肌红蛋白
单核细胞计数(MONO),单核细胞计数(MONO)
泌乳素（PRL）分泌抑制试验,泌乳素（PRL）分泌抑制试验
泪液溶菌酶,泪液溶菌酶
血清亮氨酸氨基转肽酶（LAP）,血清亮氨酸氨基转肽酶（LAP）
D二聚体（DD）,D二聚体（DD）
伸肌紧张试验,伸肌紧张试验
尿钙,尿钙
促卵泡激素（FSH）,促卵泡激素（FSH）
β-羟丁酸,β-羟丁酸
颅内压监测,颅内压监测
胸腹水纤维蛋白降解产物,胸腹水纤维蛋白降解产物
肺部检查,肺部检查
纤维连接蛋白,纤维连接蛋白
粪便菌群失调,粪便菌群失调
屈腕试验,屈腕试验
中性粒细胞核鼓槌小体,中性粒细胞核鼓槌小体
血清总甲状腺素（TT4）,血清总甲状腺素（TT4）
磁共振血管造影,磁共振血管造影
血浆激肽释放酶原测定,血浆激肽释放酶原测定
痰液中寄生虫和虫卵,痰液中寄生虫和虫卵
气管移位检查,气管移位检查
胃液胃癌相关抗原,胃液胃癌相关抗原
血清镁,血清镁
抗盐水可提取性核抗原（ENA）抗体,抗盐水可提取性核抗原（ENA）抗体
抗核抗体（ANA）,抗核抗体（ANA）
精子顶体完整率检查,精子顶体完整率检查
人体各关节功能活动范围,人体各关节功能活动范围
两手互握试验,两手互握试验
闭目行走试验,闭目行走试验
肾上腺MRI检查,肾上腺MRI检查
尿苯丙酸试验,尿苯丙酸试验
骨髓异常细胞和寄生虫,骨髓异常细胞和寄生虫
CT检查,CT检查
尿蛋白定量,尿蛋白定量
呼气流速,呼气流速
核磁共振成像(MRI),核磁共振成像(MRI)
高峰胃酸分泌量,高峰胃酸分泌量
尿溶菌酶测定（ULYSO）,尿溶菌酶测定（ULYSO）
输卵管通畅检查,输卵管通畅检查
琼脂扩散试验,琼脂扩散试验
层粘连蛋白,层粘连蛋白
卡托普利肾图试验,卡托普利肾图试验
血尿素,血尿素
宫颈检查,宫颈检查
眼心反射,眼心反射
"血清球蛋白(G,GL0)","血清球蛋白(G,GL0)"
环卵沉淀试验,环卵沉淀试验
葡萄糖-6-磷酸脱氢酶,葡萄糖-6-磷酸脱氢酶
体脂肪率,体脂肪率
痰培养,痰培养
葡萄糖-6-磷酸脱氢酶缺乏症筛查,葡萄糖-6-磷酸脱氢酶缺乏症筛查
凝固酶试验,凝固酶试验
脾显象,脾显象
靛氰绿潴留试验,靛氰绿潴留试验
红细胞体积指数,红细胞体积指数
颞下颌关节检查,颞下颌关节检查
血液尿素氮与肌酐比值,血液尿素氮与肌酐比值
积液乳酸脱氢酶,积液乳酸脱氢酶
脑脊液促甲状腺素,脑脊液促甲状腺素
尿沉渣结晶检查,尿沉渣结晶检查
股四头肌肌力试验,股四头肌肌力试验
尿α1-微球蛋白,尿α1-微球蛋白
抗肝细胞膜抗原抗体,抗肝细胞膜抗原抗体
尿镉,尿镉
血浆因子Ⅷ抑制物定性测定,血浆因子Ⅷ抑制物定性测定
脑脊液颜色,脑脊液颜色
粪便磷酸盐,粪便磷酸盐
淋巴细胞计数（LY）,淋巴细胞计数（LY）
酶类肿瘤标志物检测,酶类肿瘤标志物检测
"血清白蛋白（ALB,A）","血清白蛋白（ALB,A）"
芬科斯试验,芬科斯试验
抗肾上腺皮质抗体,抗肾上腺皮质抗体
尿香草扁桃酸（VMA）,尿香草扁桃酸（VMA）
淘虫检查法,淘虫检查法
落臂试验,落臂试验
抗军团菌抗体试验,抗军团菌抗体试验
尿铍,尿铍
精液柠檬酸,精液柠檬酸
肝动态血池显像,肝动态血池显像
纤维支气管镜检查,纤维支气管镜检查
沙眼衣原体IgM和IgG,沙眼衣原体IgM和IgG
电子支气管镜检查,电子支气管镜检查
性激素六项检查,性激素六项检查
缓冲碱(BB),缓冲碱(BB)
尿微量清蛋白（mA1B）,尿微量清蛋白（mA1B）
中枢神经递质和受体显像,中枢神经递质和受体显像
痰及下呼吸道分泌物标本的细菌学检验,痰及下呼吸道分泌物标本的细菌学检验
热溶血试验,热溶血试验
尿环磷酸鸟苷,尿环磷酸鸟苷
追踪减影透视,追踪减影透视
直接胆红素与总胆红素比值,直接胆红素与总胆红素比值
口服法小肠造影,口服法小肠造影
上消化道内窥镜检查,上消化道内窥镜检查
心脏血管超声检查,心脏血管超声检查
十二指肠钡餐造影,十二指肠钡餐造影
尿游离皮质醇(UFC),尿游离皮质醇(UFC)
生长激素激发试验,生长激素激发试验
乳房摄片,乳房摄片
中剂量地塞米松抑制试验,中剂量地塞米松抑制试验
老年人体检,老年人体检
睾丸活检,睾丸活检
谷胱甘肽S转移酶,谷胱甘肽S转移酶
血清醛缩酶,血清醛缩酶
肛腹诊,肛腹诊
痰液中弹力纤维,痰液中弹力纤维
肢体血流图,肢体血流图
滤过钠排泄分数ＦＥＮa,滤过钠排泄分数ＦＥＮa
血清游离胆固醇,血清游离胆固醇
CT血管成像,CT血管成像
外阴部妇科常规检查,外阴部妇科常规检查
白细胞数,白细胞数
通气贮量比,通气贮量比
静脉肾盂造影（IVP）,静脉肾盂造影（IVP）
支原体检查法,支原体检查法
导尿术,导尿术
血小板粘附功能测定,血小板粘附功能测定
真菌的分离与鉴定,真菌的分离与鉴定
红细胞磷丙糖异构酶,红细胞磷丙糖异构酶
灭吐灵（MCP）兴奋PRL试验,灭吐灵（MCP）兴奋PRL试验
阴道窥器检查,阴道窥器检查
优生五项,优生五项
林纳试验,林纳试验
晶状体检查,晶状体检查
腹部包块,腹部包块
乙型肝炎病毒前S2抗原,乙型肝炎病毒前S2抗原
尿氨（NH3）,尿氨（NH3）
莱切曼试验,莱切曼试验
半乳糖血症筛查,半乳糖血症筛查
头面部触诊,头面部触诊
血清酸性磷酸酶,血清酸性磷酸酶
血小板钙流测定,血小板钙流测定
神经系统免疫学检验,神经系统免疫学检验
嗜碱性点彩红细胞,嗜碱性点彩红细胞
胰岛素低血糖兴奋GH、ACTH试验,胰岛素低血糖兴奋GH、ACTH试验
抗ENA抗体,抗ENA抗体
基础胃液分泌量/最大胃酸排量,基础胃液分泌量/最大胃酸排量
结节病抗原（Kveim）试验,结节病抗原（Kveim）试验
转头试验,转头试验
宫颈妇科常规检查,宫颈妇科常规检查
α2-纤溶酶抑制抗原,α2-纤溶酶抑制抗原
巩膜硬度,巩膜硬度
尿维生素C,尿维生素C
胰岛素刺激胃分泌试验,胰岛素刺激胃分泌试验
染色体核型分析,染色体核型分析
阿托品抑制GH试验,阿托品抑制GH试验
脑膜刺激征,脑膜刺激征
扫描电子显微镜,扫描电子显微镜
血液硫化血红蛋白,血液硫化血红蛋白
鼻咽部MRI检查,鼻咽部MRI检查
血小板体积分布宽度(PDW),血小板体积分布宽度(PDW)
c肽释放试验,c肽释放试验
气体分布,气体分布
脑脊液内皮素,脑脊液内皮素
脑脊液游离型髓鞘碱性蛋白抗体,脑脊液游离型髓鞘碱性蛋白抗体
泪道检查,泪道检查
肾病类尿常规,肾病类尿常规
骨髓粒细胞与有核红细胞比值（M/E）,骨髓粒细胞与有核红细胞比值（M/E）
阴茎夜间勃起试验检查,阴茎夜间勃起试验检查
全血容量,全血容量
血浆黏度（PV）,血浆黏度（PV）
一般摄片检查,一般摄片检查
肿瘤前哨淋巴结显像,肿瘤前哨淋巴结显像
精子活动力,精子活动力
四肢透视,四肢透视
血小板相关免疫球蛋白（PAIgG、PAIgA、PAIgM）,血小板相关免疫球蛋白（PAIgG、PAIgA、PAIgM）
血小板纤维蛋白原受体检测,血小板纤维蛋白原受体检测
闭目直立试验,闭目直立试验
口服法胆道造影,口服法胆道造影
尿锰,尿锰
弓形体筛选,弓形体筛选
药敏试验,药敏试验
对氨马尿酸清除率,对氨马尿酸清除率
外鼻检查,外鼻检查
军团菌血清学试验,军团菌血清学试验
骨髓浆细胞系统,骨髓浆细胞系统
尿6-酮-前列素F1a,尿6-酮-前列素F1a
雾视验光,雾视验光
尿液运铁蛋白,尿液运铁蛋白
鼻内激发试验,鼻内激发试验
脑脊液特异性梅毒螺旋体抗体,脑脊液特异性梅毒螺旋体抗体
Schiφtz氏压陷眼压计测量法,Schiφtz氏压陷眼压计测量法
乳房手术活检,乳房手术活检
轮替动作,轮替动作
纤溶酶原,纤溶酶原
乳房超声检查,乳房超声检查
位置觉,位置觉
经食管超声心动图(TEE),经食管超声心动图(TEE)
正电子发射计算机断层扫描(PET),正电子发射计算机断层扫描(PET)
生殖系统肿瘤检查项目,生殖系统肿瘤检查项目
C-myc基因（C-myc）,C-myc基因（C-myc）
蛋白C,蛋白C
胃液酸碱度(pH),胃液酸碱度(pH)
鼻腔检查,鼻腔检查
γ-干扰素,γ-干扰素
尿果糖,尿果糖
心血管造影,心血管造影
瞳孔计,瞳孔计
"二氧化碳分压（PCO2,PCO2）","二氧化碳分压（PCO2,PCO2）"
出血时间,出血时间
小肠镜检查,小肠镜检查
果糖耐量试验,果糖耐量试验
胃液气味,胃液气味
甲型肝炎病毒抗原（HAVAg）,甲型肝炎病毒抗原（HAVAg）
羊水细胞培养,羊水细胞培养
尿素氮,尿素氮
瓦色曼化反应,瓦色曼化反应
血氧饱和度(SaO2),血氧饱和度(SaO2)
屈肌紧张试验,屈肌紧张试验
血浆蛋白C抗原,血浆蛋白C抗原
全血汞,全血汞
针刺试验,针刺试验
巩膜检查法,巩膜检查法
高密度脂蛋白胆固醇,高密度脂蛋白胆固醇
溶血性乙型脑炎补体结合试验,溶血性乙型脑炎补体结合试验
免疫浊度技术,免疫浊度技术
胆道运动功能检测,胆道运动功能检测
十二指肠引流胰蛋白酶,十二指肠引流胰蛋白酶
绒毛膜促性腺激素β （HCG-β）,绒毛膜促性腺激素β （HCG-β）
癌抗原125（CA125）,癌抗原125（CA125）
尿三胆检查,尿三胆检查
中性粒细胞杀菌试验,中性粒细胞杀菌试验
尿氟（F）,尿氟（F）
视力筛查仪,视力筛查仪
红细胞检查,红细胞检查
电子肠镜,电子肠镜
不加热血清反应素实验,不加热血清反应素实验
阴道毛滴虫检查,阴道毛滴虫检查
抗登革病毒IgG抗体,抗登革病毒IgG抗体
道班征,道班征
足畸形检查,足畸形检查
孕激素试验,孕激素试验
胃食管反流测定和显像,胃食管反流测定和显像
冷溶血试验,冷溶血试验
血小板活化因子,血小板活化因子
抗甲状腺过氧化物酶自身抗体,抗甲状腺过氧化物酶自身抗体
抗平滑肌抗体（ASMA）,抗平滑肌抗体（ASMA）
14C呼气试验,14C呼气试验
血栓素B2,血栓素B2
β血小板球蛋白和血小板第4因子,β血小板球蛋白和血小板第4因子
精液细胞,精液细胞
游离甲状腺素,游离甲状腺素
中指试验,中指试验
前鼻镜检查,前鼻镜检查
血清锌,血清锌
血清补体C1q,血清补体C1q
痰液量,痰液量
血氨,血氨
尿妊娠胶乳凝集抑制试验,尿妊娠胶乳凝集抑制试验
HCG半定量,HCG半定量
静脉胆道造影,静脉胆道造影
粪气味,粪气味
尿维生素C（VitC）,尿维生素C（VitC）
脑电图检查,脑电图检查
阴茎海绵体血管活性物质注射,阴茎海绵体血管活性物质注射
轻瘫试验,轻瘫试验
血清甲状腺素,血清甲状腺素
肋锁挤压试验,肋锁挤压试验
环磷酸鸟苷,环磷酸鸟苷
甲状旁腺显像,甲状旁腺显像
动脉通畅性试验,动脉通畅性试验
脑脊液IgG/白蛋白比值,脑脊液IgG/白蛋白比值
屈拇握拳试验,屈拇握拳试验
全血铅,全血铅
血支原体抗体测定,血支原体抗体测定
脑脊液胆红素,脑脊液胆红素
核酸的分子杂交,核酸的分子杂交
白细胞介素1（IL-1）,白细胞介素1（IL-1）
子宫大小,子宫大小
糖化血红蛋白,糖化血红蛋白
抗环瓜氨酸多肽抗体（抗CCP）,抗环瓜氨酸多肽抗体（抗CCP）
骨骼叩诊,骨骼叩诊
干扰素,干扰素
全血镍（Ni）,全血镍（Ni）
血浆结合球蛋白半定量测定,血浆结合球蛋白半定量测定
红细胞花环试验,红细胞花环试验
尿乙酰乙酸,尿乙酰乙酸
血浆11-脱氧皮质酮,血浆11-脱氧皮质酮
方肩检查,方肩检查
尿液颜色,尿液颜色
脂蛋白电泳,脂蛋白电泳
载脂蛋白CⅠ,载脂蛋白CⅠ
谷氨酸,谷氨酸
胆囊触诊,胆囊触诊
乳糜微粒,乳糜微粒
红细胞比积(PCV),红细胞比积(PCV)
热放散试验,热放散试验
血清谷草转氨酶与血清谷-丙转氨酶比值,血清谷草转氨酶与血清谷-丙转氨酶比值
胰癌胚抗原（POA）,胰癌胚抗原（POA）
癌抗原50（CA50）,癌抗原50（CA50）
泪液pH,泪液pH
肺上皮细胞通透性（LEP）测定,肺上皮细胞通透性（LEP）测定
唾液钠,唾液钠
呼吸道合胞病毒抗体,呼吸道合胞病毒抗体
骨髓红细胞系统,骨髓红细胞系统
立克次体凝集试验,立克次体凝集试验
周围血中异型细胞检验,周围血中异型细胞检验
尿亚硝酸盐,尿亚硝酸盐
面容表情,面容表情
抗甲状腺微粒体抗体,抗甲状腺微粒体抗体
"餐后2小时血葡萄糖（2HPG,PBG）","餐后2小时血葡萄糖（2HPG,PBG）"
