vid,name
前额及颧骨突出,前额及颧骨突出
鼻粘膜出血,鼻粘膜出血
心前区隐痛,心前区隐痛
抽搐,抽搐
小儿痒疹,小儿痒疹
局限性肾坏死,局限性肾坏死
年轻人的眼袋,年轻人的眼袋
涂春银,涂春银
骨裂,骨裂
表情淡漠,表情淡漠
眼距宽阔,眼距宽阔
性欲亢进,性欲亢进
腿痛,腿痛
小支气管平滑肌挛缩,小支气管平滑肌挛缩
肾痛,肾痛
慈彦华,慈彦华
血精,血精
髌骨骨裂,髌骨骨裂
淋巴结疼痛,淋巴结疼痛
失血过多后贫血,失血过多后贫血
经期缩短,经期缩短
下肢的感觉，肌...,下肢的感觉，肌...
鼻旁窦发育不良,鼻旁窦发育不良
咯血伴呛咳,咯血伴呛咳
SM累积量升高,SM累积量升高
虹膜发炎,虹膜发炎
口唇严重充血呈红色,口唇严重充血呈红色
踝关节疼痛,踝关节疼痛
眶周青紫,眶周青紫
齿轮样强直,齿轮样强直
溃疡,溃疡
腋毛和阴毛脱落,腋毛和阴毛脱落
扑翼样震颤,扑翼样震颤
饭后心悸,饭后心悸
头皮平直裂口,头皮平直裂口
先天性少白头,先天性少白头
郅书芬,郅书芬
脉压小,脉压小
女性不孕,女性不孕
病理性醉酒,病理性醉酒
前列腺快感,前列腺快感
胆心综合征,胆心综合征
肥大结节纤维组织增生,肥大结节纤维组织增生
脆性X综合征,脆性X综合征
脑电波的改变,脑电波的改变
体象障碍,体象障碍
尺动脉或桡动脉...,尺动脉或桡动脉...
骶髂关节疼痛,骶髂关节疼痛
性腺发育不良,性腺发育不良
阵发性狂笑,阵发性狂笑
凝血功能障碍,凝血功能障碍
食管壁纤维化,食管壁纤维化
膀胱刺激征,膀胱刺激征
输尿管疼痛,输尿管疼痛
盆腔脊膜膨出,盆腔脊膜膨出
冬雪峰,冬雪峰
下腹剧痛并渐向...,下腹剧痛并渐向...
侧肋骨痛,侧肋骨痛
急性贫血,急性贫血
早孕反应重,早孕反应重
肚脐疼,肚脐疼
血栓外痔,血栓外痔
痰检或可找到丝状蚴,痰检或可找到丝状蚴
脘痞,脘痞
耳廓红肿,耳廓红肿
胃热疼痛,胃热疼痛
感觉过敏,感觉过敏
偏头痛,偏头痛
潮式呼吸,潮式呼吸
纸样胎儿,纸样胎儿
额叶癫痫岛盖发作,额叶癫痫岛盖发作
扭转痉挛,扭转痉挛
婴儿黑头粉刺,婴儿黑头粉刺
牙釉质腐蚀,牙釉质腐蚀
食物过敏,食物过敏
异常高大,异常高大
血管壁及周围有...,血管壁及周围有...
颅骨增生,颅骨增生
器质性早泄,器质性早泄
言语功能的部分丧失,言语功能的部分丧失
闫丽,闫丽
眼球震颤,眼球震颤
精子存活率低,精子存活率低
腭部有黑色焦痂,腭部有黑色焦痂
脓痱,脓痱
脱发,脱发
化学性支气管炎,化学性支气管炎
阴道粘连甚至闭锁,阴道粘连甚至闭锁
结肠息肉,结肠息肉
间歇性鼻阻塞,间歇性鼻阻塞
内脏梗阻,内脏梗阻
气血失和,气血失和
输精管疼痛,输精管疼痛
肾动脉硬化,肾动脉硬化
兰红霞,兰红霞
肺积水,肺积水
X型腿,X型腿
血热,血热
淋巴滤泡增生,淋巴滤泡增生
外伤性遗忘症,外伤性遗忘症
肌肉挛缩,肌肉挛缩
下肢神经性疼痛,下肢神经性疼痛
一过性肉眼血尿,一过性肉眼血尿
类风湿结节,类风湿结节
胆囊壁厚,胆囊壁厚
抗-HCVAg阳性,抗-HCVAg阳性
上腔静脉回流受阻,上腔静脉回流受阻
肝豆状核变性,肝豆状核变性
弥漫性系膜硬化,弥漫性系膜硬化
肠出血,肠出血
眼前发黑,眼前发黑
持续的肌肉收缩,持续的肌肉收缩
肌肉酸痛,肌肉酸痛
指骨节肥大,指骨节肥大
胸腹部畸形,胸腹部畸形
蜂窝组织炎,蜂窝组织炎
心内膜弹力纤维增生,心内膜弹力纤维增生
老年人流泪多,老年人流泪多
指、拇、脘的伸...,指、拇、脘的伸...
肺纤维化,肺纤维化
稀便,稀便
胆汁性肝硬化,胆汁性肝硬化
下垂乳房,下垂乳房
尿瘘,尿瘘
维生素B1缺乏,维生素B1缺乏
视觉失认,视觉失认
肺泡出血,肺泡出血
铺路石样变性,铺路石样变性
摇摆步态,摇摆步态
新生儿绿牙或棕褐色牙,新生儿绿牙或棕褐色牙
大便黑绿色,大便黑绿色
假声现象,假声现象
颈部不稳感,颈部不稳感
咬伤愈合的伤口...,咬伤愈合的伤口...
斜头畸形,斜头畸形
停经并溢乳,停经并溢乳
碱性磷酸酶增高,碱性磷酸酶增高
出汗减少,出汗减少
心源性呼吸窘迫,心源性呼吸窘迫
尿流呈波动状,尿流呈波动状
扁平苔癣,扁平苔癣
商鲁翔,商鲁翔
对多脂饮食不能耐受,对多脂饮食不能耐受
肠管出血,肠管出血
闫肇良,闫肇良
甲状软骨下可触...,甲状软骨下可触...
尿道分泌粘液或...,尿道分泌粘液或...
总胆红素高,总胆红素高
腭舌咽呼吸肌呈...,腭舌咽呼吸肌呈...
迁移性脓肿,迁移性脓肿
脓疱性痤疮,脓疱性痤疮
阔韧带内形成血肿,阔韧带内形成血肿
记忆力障碍,记忆力障碍
多指（趾）畸形,多指（趾）畸形
绝经后出血,绝经后出血
憩室出血,憩室出血
髋外侧肿胀压痛,髋外侧肿胀压痛
角结膜干燥症,角结膜干燥症
足跟淤血,足跟淤血
声带老化,声带老化
大便呈褐色,大便呈褐色
传导性耳鸣,传导性耳鸣
外周围血淋巴细...,外周围血淋巴细...
锑性皮炎,锑性皮炎
食积口臭,食积口臭
酒精中毒性偏执状态,酒精中毒性偏执状态
先天性无虹膜,先天性无虹膜
腱反射亢进,腱反射亢进
背部有隐约麻痛不适,背部有隐约麻痛不适
肾阳虚,肾阳虚
剥夺性弱视,剥夺性弱视
直肠脱垂,直肠脱垂
纵行骨折,纵行骨折
臀部可触及上移...,臀部可触及上移...
远端胃窦产生异位节律,远端胃窦产生异位节律
无菌性赘生物,无菌性赘生物
月经骤停,月经骤停
心音遥远,心音遥远
新生儿便秘,新生儿便秘
静止性震颤,静止性震颤
感染性鼻炎,感染性鼻炎
大腿肌肉萎缩,大腿肌肉萎缩
交替脉,交替脉
齿龈肥厚,齿龈肥厚
胸腹呈矛盾运动,胸腹呈矛盾运动
口眼歪斜,口眼歪斜
椎动脉迂曲痉挛,椎动脉迂曲痉挛
口淡无味,口淡无味
额区感觉减退,额区感觉减退
惧站立，喜依托,惧站立，喜依托
缴健菲,缴健菲
大腿毛细血管明显,大腿毛细血管明显
大小便失禁,大小便失禁
气压伤,气压伤
经前综合症,经前综合症
尾部疼痛而拒坐,尾部疼痛而拒坐
术后发热,术后发热
尿崩,尿崩
呼吸中可有烂苹果味,呼吸中可有烂苹果味
臀部酸痛,臀部酸痛
血管壁变薄,血管壁变薄
睫状充血,睫状充血
胃内翻腾或搅拌感,胃内翻腾或搅拌感
发作性傻笑,发作性傻笑
恶露不净,恶露不净
晕轮效应,晕轮效应
手热,手热
月经不调,月经不调
血清铜氧化酶吸...,血清铜氧化酶吸...
过早丧失咀嚼功能,过早丧失咀嚼功能
镜子征,镜子征
胫前和足部坚硬...,胫前和足部坚硬...
吞咽障碍,吞咽障碍
一咳嗽胸口就疼,一咳嗽胸口就疼
感觉障碍,感觉障碍
大便不成形,大便不成形
下体异味,下体异味
牙齿异常,牙齿异常
出血性梗死,出血性梗死
等渗尿,等渗尿
开放性损伤,开放性损伤
肾间质受损,肾间质受损
不真实感,不真实感
咳痰,咳痰
突眼症,突眼症
兰瑞,兰瑞
鼓膜充血,鼓膜充血
“三怕”(水声...,“三怕”(水声...
上腹部疼痛,上腹部疼痛
骨骼变形缩短,骨骼变形缩短
增殖腺肥大,增殖腺肥大
儿童头痛,儿童头痛
面神经瘫痪,面神经瘫痪
持续低烧,持续低烧
肘外侧夜间痛,肘外侧夜间痛
眼球浮动现象,眼球浮动现象
认知神经功能丧失,认知神经功能丧失
小儿脸上有白斑,小儿脸上有白斑
血骨髓或痰涂片...,血骨髓或痰涂片...
足跟蓝黑色或黑色斑点,足跟蓝黑色或黑色斑点
顽固性失眠,顽固性失眠
混浊尿,混浊尿
人工流产术后出血,人工流产术后出血
情绪性腹痛,情绪性腹痛
血清甲胎蛋白升高,血清甲胎蛋白升高
晒伤,晒伤
脚底干裂,脚底干裂
糖类皮质激素分泌过多,糖类皮质激素分泌过多
输精管变粗,输精管变粗
胸骨下端压痛,胸骨下端压痛
神经痛,神经痛
恶病性痤疮,恶病性痤疮
会阴痒,会阴痒
耻骨直肠肌痉挛性肥大,耻骨直肠肌痉挛性肥大
胫前指压性水肿,胫前指压性水肿
尿潴留,尿潴留
牙齿颈部黄斑,牙齿颈部黄斑
中枢神经抑制药...,中枢神经抑制药...
视神经萎缩,视神经萎缩
前列腺分泌物含...,前列腺分泌物含...
妊高征,妊高征
延髓性麻痹,延髓性麻痹
骨硬化,骨硬化
晶状体青光眼斑,晶状体青光眼斑
低血糖性低温症,低血糖性低温症
岳亚庆,岳亚庆
肾小管萎陷,肾小管萎陷
牙脱位,牙脱位
视网膜动脉阻塞,视网膜动脉阻塞
滤泡增大,滤泡增大
舌肌萎缩,舌肌萎缩
青春期甲亢,青春期甲亢
腰痛,腰痛
倾倒综合征,倾倒综合征
舌轻度外吐,舌轻度外吐
社交敏感性障碍,社交敏感性障碍
慢性肾损害,慢性肾损害
排卵期腹胀,排卵期腹胀
三联征,三联征
出血性丘疹,出血性丘疹
肺过度充气,肺过度充气
先天性乳糖酶缺乏,先天性乳糖酶缺乏
股二头肌损伤,股二头肌损伤
牙齿萌出异常,牙齿萌出异常
吞咽痛,吞咽痛
讷吃,讷吃
肠系膜囊肿,肠系膜囊肿
咳嗽伴体重减轻,咳嗽伴体重减轻
间歇性胃痛,间歇性胃痛
耳源性眩晕,耳源性眩晕
龟头瘙痒,龟头瘙痒
颈动脉痛,颈动脉痛
妊娠时持续性腹...,妊娠时持续性腹...
尿糖,尿糖
半年或1岁以后...,半年或1岁以后...
构音不良-手笨...,构音不良-手笨...
妊娠期急性脂肪肝,妊娠期急性脂肪肝
目痛,目痛
局部肢体抽动,局部肢体抽动
反拗危象,反拗危象
呕吐,呕吐
露出骨头的骨折,露出骨头的骨折
磨牙,磨牙
微循环障碍,微循环障碍
脐疮,脐疮
上唇肥厚,上唇肥厚
纤毛上皮细胞损伤脱落,纤毛上皮细胞损伤脱落
牙龈上发生黑线,牙龈上发生黑线
肺纹理增粗,肺纹理增粗
过敏性皮炎,过敏性皮炎
小腿溃疡,小腿溃疡
乳晕痒,乳晕痒
筋膜疼痛,筋膜疼痛
目赤,目赤
分裂型人格障碍,分裂型人格障碍
浮脉,浮脉
眼睑外翻,眼睑外翻
特殊面痣,特殊面痣
肝转移,肝转移
腹部逐渐胀大,腹部逐渐胀大
卵泡黄素化,卵泡黄素化
定向力障碍,定向力障碍
眼睑肥厚,眼睑肥厚
鼻干,鼻干
移行病变,移行病变
睡觉时心跳加快,睡觉时心跳加快
前胸压迫性疼痛,前胸压迫性疼痛
肋骨及胸骨下吸...,肋骨及胸骨下吸...
脑疝危象,脑疝危象
阴虚体质,阴虚体质
呼正江,呼正江
嗳气,嗳气
假性延髓性麻痹,假性延髓性麻痹
睾丸受浸润,睾丸受浸润
手脱皮,手脱皮
痛觉与温度觉减...,痛觉与温度觉减...
心脑血管意外,心脑血管意外
大角膜,大角膜
产后发热,产后发热
呼吸浅慢,呼吸浅慢
眼面痛,眼面痛
语言发育迟缓,语言发育迟缓
硬脊膜膨出,硬脊膜膨出
运动失调,运动失调
淋巴发育不全,淋巴发育不全
鼻毛脱落,鼻毛脱落
剑突压痛,剑突压痛
咳巧克力色痰,咳巧克力色痰
抗内膜抗体阳性,抗内膜抗体阳性
外寒内热,外寒内热
休克性神经受累,休克性神经受累
粪便中查见虫卵...,粪便中查见虫卵...
恶性贫血,恶性贫血
间歇性头痛,间歇性头痛
脑实质的浸润,脑实质的浸润
过度换气引起晕厥,过度换气引起晕厥
临产后阵痛剧烈,临产后阵痛剧烈
心前区隆起,心前区隆起
剧烈运动后呕吐,剧烈运动后呕吐
第5指短小弯曲,第5指短小弯曲
革兰阴性杆菌感染,革兰阴性杆菌感染
肌肉撞伤,肌肉撞伤
痰呈粘液脓性,痰呈粘液脓性
大便干燥,大便干燥
病理性脱发,病理性脱发
外踝前下方肿胀和疼痛,外踝前下方肿胀和疼痛
角膜知觉减少,角膜知觉减少
血小板聚集增强,血小板聚集增强
深侧鼻塞,深侧鼻塞
面肌强直,面肌强直
消化道憩室,消化道憩室
节律性刻板重复...,节律性刻板重复...
手握物无力,手握物无力
肝部疼痛,肝部疼痛
脑水肿,脑水肿
豆菊香,豆菊香
低温性昏迷,低温性昏迷
情绪性头痛,情绪性头痛
异源性ACTH,异源性ACTH
低氧血症,低氧血症
胃容纳性减弱,胃容纳性减弱
钙沉积,钙沉积
肩膀酸疼,肩膀酸疼
阴囊肿胀,阴囊肿胀
前房中肿胀的晶...,前房中肿胀的晶...
骨髓巨核细胞成熟障碍,骨髓巨核细胞成熟障碍
子宫颈有举痛,子宫颈有举痛
唾液及汗液减少,唾液及汗液减少
药物中毒,药物中毒
晕厥反复发作,晕厥反复发作
新月状溶骨性缺损,新月状溶骨性缺损
颈根部斜方肌及...,颈根部斜方肌及...
小眼球,小眼球
发热伴尿频、尿...,发热伴尿频、尿...
结肠内形成坚硬的粪石,结肠内形成坚硬的粪石
主动脉瓣上膈膜型狭窄,主动脉瓣上膈膜型狭窄
尿色酱红或呈酱油色,尿色酱红或呈酱油色
腹腔积液,腹腔积液
心房对心室收缩...,心房对心室收缩...
腹股沟淋巴结肿大,腹股沟淋巴结肿大
手部功能完全丧失,手部功能完全丧失
褐青斑,褐青斑
霉菌感染,霉菌感染
骨内损害,骨内损害
心脏肥大,心脏肥大
唇腭裂,唇腭裂
剧烈神经根性痛,剧烈神经根性痛
心源性呼吸困难,心源性呼吸困难
肝星状细胞增生,肝星状细胞增生
腮腺无痛性肿块,腮腺无痛性肿块
三叉神经分布区麻木感,三叉神经分布区麻木感
咽异感症,咽异感症
大腿长红疙瘩,大腿长红疙瘩
思维缓慢,思维缓慢
肝肿大,肝肿大
心脏复苏,心脏复苏
“鸭步”步态,“鸭步”步态
小三阳,小三阳
泛发性红色斑块,泛发性红色斑块
指甲特大有纵纹...,指甲特大有纵纹...
肾间质水肿,肾间质水肿
牙龈长脓包,牙龈长脓包
脚趾发麻,脚趾发麻
烧伤创面暗灰或...,烧伤创面暗灰或...
“鸡盲”或“雀盲”,“鸡盲”或“雀盲”
右上腹持续性剧...,右上腹持续性剧...
手脚痒,手脚痒
眼底出血和渗出,眼底出血和渗出
脐带血循环障碍,脐带血循环障碍
手指末端持续对...,手指末端持续对...
间歇性头晕,间歇性头晕
腰痛卧床加重,腰痛卧床加重
颅内钙化,颅内钙化
糙皮病样皮疹,糙皮病样皮疹
注意力不集中,注意力不集中
牙移位,牙移位
发作性睡眠,发作性睡眠
头昏眼花,头昏眼花
肾动脉狭窄,肾动脉狭窄
目光呆滞,目光呆滞
手腕肿痛及掌屈...,手腕肿痛及掌屈...
精神依赖性,精神依赖性
胸腰椎损伤,胸腰椎损伤
前囟张力增高,前囟张力增高
角弓反张,角弓反张
南慧,南慧
失水多于失钠且...,失水多于失钠且...
排便困难,排便困难
胸骨隆凸,胸骨隆凸
眶周瘀斑,眶周瘀斑
齿痕舌,齿痕舌
结肠黑变,结肠黑变
阴茎短,阴茎短
韧带断裂,韧带断裂
手腕长骨刺,手腕长骨刺
肌痛,肌痛
胸部紧迫或束带感,胸部紧迫或束带感
肩节后脱位,肩节后脱位
依赖公式化,依赖公式化
乳房胀痛,乳房胀痛
颅面骨畸形,颅面骨畸形
唇上长有小水泡,唇上长有小水泡
肺部小结节,肺部小结节
产后血晕,产后血晕
气腹征,气腹征
肺部或支气管周...,肺部或支气管周...
肩背部沉重感,肩背部沉重感
阴道粘连,阴道粘连
两下肺纹理增粗,两下肺纹理增粗
颅神经麻痹,颅神经麻痹
手势性自动症,手势性自动症
臀沟展平和下垂,臀沟展平和下垂
气管受压,气管受压
新陈代谢旺盛,新陈代谢旺盛
中暑高热,中暑高热
眼睛红肿,眼睛红肿
日轻夜重的瘙痒,日轻夜重的瘙痒
胃阴虚,胃阴虚
巨脾症,巨脾症
肾结石,肾结石
工作倦怠,工作倦怠
中度精神发育迟滞,中度精神发育迟滞
乳痛症,乳痛症
阴毛脱落,阴毛脱落
胫骨干骨不连,胫骨干骨不连
髋外侧可见皮下瘀血斑,髋外侧可见皮下瘀血斑
舌头溃疡,舌头溃疡
心肌耗氧量增加,心肌耗氧量增加
膈麻痹,膈麻痹
晶状体铁质沉着,晶状体铁质沉着
小腿或前臂间隙综合征,小腿或前臂间隙综合征
手指发僵疼痛,手指发僵疼痛
小脑性共济失调,小脑性共济失调
臀部疼痛,臀部疼痛
衰弱,衰弱
上睑下垂,上睑下垂
癫痫的全身强直...,癫痫的全身强直...
咽喉部干燥刺痒,咽喉部干燥刺痒
