vid,name
马来酸曲美布汀片,马来酸曲美布汀片
当归调经颗粒,当归调经颗粒
克林霉素磷酸酯凝胶,克林霉素磷酸酯凝胶
清胃黄连丸,清胃黄连丸
秘诀清凉散,秘诀清凉散
消渴灵片,消渴灵片
消癌平胶囊,消癌平胶囊
枸橼酸氯米芬胶囊,枸橼酸氯米芬胶囊
丙谷胺片,丙谷胺片
巯嘌呤片,巯嘌呤片
噻托溴铵粉吸入剂,噻托溴铵粉吸入剂
依马打正红花油,依马打正红花油
抗菌消炎胶囊,抗菌消炎胶囊
鼻咽灵片,鼻咽灵片
止痢宁片,止痢宁片
注射用培美曲塞二钠,注射用培美曲塞二钠
脉管复康胶囊,脉管复康胶囊
珍珠层粉,珍珠层粉
鲑鱼降钙素鼻喷剂,鲑鱼降钙素鼻喷剂
硫酸氨基葡萄糖片,硫酸氨基葡萄糖片
复方愈创木酚磺酸钾口服溶液,复方愈创木酚磺酸钾口服溶液
心脑欣片,心脑欣片
乌兰三味汤散,乌兰三味汤散
乳核散结胶囊,乳核散结胶囊
他克莫司缓释胶囊,他克莫司缓释胶囊
注射用甲硫氨酸维B1,注射用甲硫氨酸维B1
猴头菌提取物颗粒,猴头菌提取物颗粒
骨增生镇痛膏,骨增生镇痛膏
马蔺子素胶囊,马蔺子素胶囊
茵栀黄颗粒,茵栀黄颗粒
香菊片,香菊片
荷叶丸,荷叶丸
坤复康胶囊,坤复康胶囊
熊胆痔灵膏,熊胆痔灵膏
注射用氯化钾,注射用氯化钾
氟哌啶醇片,氟哌啶醇片
归圆口服液,归圆口服液
醋酸可的松注射液,醋酸可的松注射液
灭菌结晶磺胺,灭菌结晶磺胺
倍他米松片,倍他米松片
珍芪降糖胶囊,珍芪降糖胶囊
聚乙二醇滴眼液,聚乙二醇滴眼液
童康片,童康片
硝酸益康唑乳膏,硝酸益康唑乳膏
骨友灵搽剂,骨友灵搽剂
盐酸奈福泮片,盐酸奈福泮片
槐杞黄颗粒,槐杞黄颗粒
更昔洛韦眼用凝胶,更昔洛韦眼用凝胶
锡类散,锡类散
氯美扎酮片,氯美扎酮片
三磷酸腺苷二钠注射液,三磷酸腺苷二钠注射液
盐酸缬更昔洛韦片,盐酸缬更昔洛韦片
复方盐酸阿米洛利片,复方盐酸阿米洛利片
金菌灵胶囊,金菌灵胶囊
重楼解毒酊,重楼解毒酊
益母草软胶囊,益母草软胶囊
内消瘰疬片,内消瘰疬片
双嘧达莫片,双嘧达莫片
注射用盐酸氨溴索,注射用盐酸氨溴索
西黄胶囊,西黄胶囊
碳酸氢钠片,碳酸氢钠片
无糖型,无糖型
妥布霉素地塞米松滴眼液,妥布霉素地塞米松滴眼液
六甲蜜胺胶囊,六甲蜜胺胶囊
茵栀黄口服液,茵栀黄口服液
三合钙咀嚼片,三合钙咀嚼片
右旋酮洛芬氨丁三醇片,右旋酮洛芬氨丁三醇片
5-氨基水杨酸肠溶片,5-氨基水杨酸肠溶片
依托红霉素混悬液,依托红霉素混悬液
小儿喜食糖浆,小儿喜食糖浆
芦丁片,芦丁片
硫辛酸片,硫辛酸片
肝胆舒康胶囊,肝胆舒康胶囊
小儿解感片,小儿解感片
维U颠茄铝镁片Ⅱ,维U颠茄铝镁片Ⅱ
乳酸钙颗粒,乳酸钙颗粒
转移因子注射液,转移因子注射液
维生素AD滴剂,维生素AD滴剂
高乌甲素贴片,高乌甲素贴片
注射用盐酸甲氯芬酯,注射用盐酸甲氯芬酯
肝复乐胶囊,肝复乐胶囊
肤痒颗粒,肤痒颗粒
芪斛楂颗粒,芪斛楂颗粒
匹伐他汀钙片,匹伐他汀钙片
人二倍体细胞,人二倍体细胞
注射用尿激酶,注射用尿激酶
硝苯地平片,硝苯地平片
硝呋太尔阴道片,硝呋太尔阴道片
复方苁蓉益智胶囊,复方苁蓉益智胶囊
宫瘤清胶囊,宫瘤清胶囊
克拉霉素干混悬剂,克拉霉素干混悬剂
荣发胶囊,荣发胶囊
蛤蚧定喘丸,蛤蚧定喘丸
卡马西平片,卡马西平片
盐酸多塞平乳膏,盐酸多塞平乳膏
复合凝乳酶胶囊,复合凝乳酶胶囊
玻璃酸钠注射液,玻璃酸钠注射液
阿莫西林舒巴坦匹酯片,阿莫西林舒巴坦匹酯片
小儿复方麝香草酚撒粉,小儿复方麝香草酚撒粉
烟酰胺注射液,烟酰胺注射液
注射用盐酸艾司洛尔,注射用盐酸艾司洛尔
宁心宝胶囊,宁心宝胶囊
孟鲁司特钠片,孟鲁司特钠片
筋骨痛消丸,筋骨痛消丸
注射用盐酸硫必利,注射用盐酸硫必利
鸡胚细胞,鸡胚细胞
23,23
鼻炎灵片,鼻炎灵片
螺内酯片,螺内酯片
固肾生发丸,固肾生发丸
细胞色素C注射液,细胞色素C注射液
石膏二十五味散,石膏二十五味散
珍珠末,珍珠末
注射用酒石酸美托洛尔,注射用酒石酸美托洛尔
头孢拉定分散片,头孢拉定分散片
复方蛋氨酸胆碱片,复方蛋氨酸胆碱片
复方石韦颗粒,复方石韦颗粒
安阳固本膏,安阳固本膏
润肠通秘茶,润肠通秘茶
格列吡嗪胶囊,格列吡嗪胶囊
盐酸西那卡塞片,盐酸西那卡塞片
茶新那敏片,茶新那敏片
复方肝水解物片,复方肝水解物片
银黄胶囊,银黄胶囊
沙利度胺片,沙利度胺片
温经活血片,温经活血片
复方硼砂含漱液,复方硼砂含漱液
转化糖电解质注射液,转化糖电解质注射液
儿宝颗粒,儿宝颗粒
酚磺乙胺注射液,酚磺乙胺注射液
回春散,回春散
双氯芬酸钠肠溶缓释胶囊,双氯芬酸钠肠溶缓释胶囊
朱砂安神丸,朱砂安神丸
氟康唑片,氟康唑片
滑膜炎片,滑膜炎片
利巴韦林滴眼液,利巴韦林滴眼液
北芪片,北芪片
口服葡萄糖,口服葡萄糖
卡络磺钠片,卡络磺钠片
阿昔洛韦滴眼液,阿昔洛韦滴眼液
银杏叶片,银杏叶片
高三尖杉酯碱氯化钠注射液,高三尖杉酯碱氯化钠注射液
溴新斯的明片,溴新斯的明片
十味活血丸,十味活血丸
百癣夏塔热片,百癣夏塔热片
补肾益脑丸,补肾益脑丸
保心宁片,保心宁片
喉痛灵片,喉痛灵片
鸦胆子油软胶囊,鸦胆子油软胶囊
阿奇霉素颗粒,阿奇霉素颗粒
人胎盘片,人胎盘片
丙酸倍氯米松气雾剂,丙酸倍氯米松气雾剂
抗人T细胞猪免疫球蛋白,抗人T细胞猪免疫球蛋白
复方杏香兔耳风颗粒,复方杏香兔耳风颗粒
益脉康软胶囊,益脉康软胶囊
胃乐舒口服液,胃乐舒口服液
乳酸左氧氟沙星氯化钠注射液,乳酸左氧氟沙星氯化钠注射液
丹桃合剂,丹桃合剂
联苯苄唑乳膏,联苯苄唑乳膏
夜尿宁丸,夜尿宁丸
甲硝唑片,甲硝唑片
大七厘片,大七厘片
咽炎片,咽炎片
化风丹,化风丹
云南白药酊,云南白药酊
盐酸氨溴索葡萄糖注射液,盐酸氨溴索葡萄糖注射液
溴吡斯的明片,溴吡斯的明片
毛冬青片,毛冬青片
脂脉康胶囊,脂脉康胶囊
血宁糖浆,血宁糖浆
复方硫酸亚铁颗粒,复方硫酸亚铁颗粒
注射用复合辅酶,注射用复合辅酶
金菊五花茶颗粒,金菊五花茶颗粒
龙胆泻肝片,龙胆泻肝片
氟氯西林钠阿莫西林胶囊,氟氯西林钠阿莫西林胶囊
克感额日敦片,克感额日敦片
参芍片,参芍片
盐酸洛美沙星眼用凝胶,盐酸洛美沙星眼用凝胶
儿泻停颗粒,儿泻停颗粒
复方赖氨酸颗粒,复方赖氨酸颗粒
利培酮片,利培酮片
理中丸,理中丸
胰胆炎合剂,胰胆炎合剂
保妇康栓,保妇康栓
复方万年青胶囊,复方万年青胶囊
牙痛一粒丸,牙痛一粒丸
氯膦酸二钠胶囊,氯膦酸二钠胶囊
注射用克林霉素磷酸酯,注射用克林霉素磷酸酯
八珍益母丸,八珍益母丸
沉香十七味丸,沉香十七味丸
止咳橘红口服液,止咳橘红口服液
盐酸地尔硫卓片,盐酸地尔硫卓片
9AA,9AA
比卡鲁胺片,比卡鲁胺片
降糖舒胶囊,降糖舒胶囊
复方天麻蜜环糖肽片,复方天麻蜜环糖肽片
水飞蓟宾胶囊,水飞蓟宾胶囊
眼氨肽注射液,眼氨肽注射液
独一味软胶囊,独一味软胶囊
盐酸溴己新葡萄糖注射液,盐酸溴己新葡萄糖注射液
千里光片,千里光片
卡培他滨片,卡培他滨片
金钱草颗粒,金钱草颗粒
回春酒,回春酒
比沙可啶肠溶片,比沙可啶肠溶片
槐角丸,槐角丸
注射用亚胺培南西司他丁钠,注射用亚胺培南西司他丁钠
复方莪术油栓,复方莪术油栓
便乃通茶,便乃通茶
替硝唑氯化钠注射液,替硝唑氯化钠注射液
补肾丸,补肾丸
甲磺酸培氟沙星片,甲磺酸培氟沙星片
通脉养心丸,通脉养心丸
非诺贝特片,非诺贝特片
血美安胶囊,血美安胶囊
盐酸苯乙双胍片,盐酸苯乙双胍片
正骨膏,正骨膏
翁沥通胶囊,翁沥通胶囊
地鼠肾细胞,地鼠肾细胞
痛血康胶囊,痛血康胶囊
健胃固肠散,健胃固肠散
六味地黄胶囊,六味地黄胶囊
脑安滴丸,脑安滴丸
盐酸羟苄唑滴眼液,盐酸羟苄唑滴眼液
枸橼酸铋雷尼替丁胶囊,枸橼酸铋雷尼替丁胶囊
三七化痔丸,三七化痔丸
丹皮酚软膏,丹皮酚软膏
曲安西龙片,曲安西龙片
沙溪金菊五花茶颗粒,沙溪金菊五花茶颗粒
麝香壮骨膏,麝香壮骨膏
甲硫氨酸维B1注射液,甲硫氨酸维B1注射液
鞣酸蛋白片,鞣酸蛋白片
抗宫炎软胶囊,抗宫炎软胶囊
地巴唑片,地巴唑片
五氟利多片,五氟利多片
醋酸甲地孕酮分散片,醋酸甲地孕酮分散片
复方咖磷颗粒,复方咖磷颗粒
盐酸氯丙嗪片,盐酸氯丙嗪片
狗皮膏,狗皮膏
复方金银花颗粒,复方金银花颗粒
麝香抗栓丸,麝香抗栓丸
生发丸,生发丸
珍宝解毒胶囊,珍宝解毒胶囊
人凝血因子VIII,人凝血因子VIII
罗红霉素片,罗红霉素片
酮康唑乳膏,酮康唑乳膏
三七脂肝丸,三七脂肝丸
盐酸左氧氟沙星胶囊,盐酸左氧氟沙星胶囊
治咳枇杷露,治咳枇杷露
清热解毒颗粒,清热解毒颗粒
抗栓胶囊,抗栓胶囊
解毒烧伤软膏,解毒烧伤软膏
五子衍宗丸,五子衍宗丸
黄连上清片,黄连上清片
吲哚美辛凝胶,吲哚美辛凝胶
胆维丁乳,胆维丁乳
羟基脲胶囊,羟基脲胶囊
小儿豉翘清热颗粒,小儿豉翘清热颗粒
注射用特利加压素,注射用特利加压素
消痔栓,消痔栓
梁财信跌打丸,梁财信跌打丸
苯甲酸利扎曲普坦片,苯甲酸利扎曲普坦片
马来酸噻吗洛尔滴眼液,马来酸噻吗洛尔滴眼液
兰索拉唑肠溶胶囊,兰索拉唑肠溶胶囊
维U颠茄铝分散片,维U颠茄铝分散片
西帕依麦孜彼子口服液,西帕依麦孜彼子口服液
注射用肌氨肽苷,注射用肌氨肽苷
清火栀麦片,清火栀麦片
产后逐瘀片,产后逐瘀片
精制冠心片,精制冠心片
红药片,红药片
头孢克洛缓释胶囊,头孢克洛缓释胶囊
鞣酸蛋白酵母散,鞣酸蛋白酵母散
环磷酰胺片,环磷酰胺片
盐酸氯米帕明片,盐酸氯米帕明片
阿拉坦五味丸,阿拉坦五味丸
牛痘疫苗致炎兔皮提取物注射液,牛痘疫苗致炎兔皮提取物注射液
阿奇霉素分散片,阿奇霉素分散片
参归润燥搽剂,参归润燥搽剂
甲硝唑呋喃唑酮栓,甲硝唑呋喃唑酮栓
红花逍遥片,红花逍遥片
鼻咽清毒颗粒,鼻咽清毒颗粒
咽炎含片,咽炎含片
夫西地酸乳膏,夫西地酸乳膏
儿肤康搽剂,儿肤康搽剂
元和正胃片,元和正胃片
低分子量肝素钠注射液,低分子量肝素钠注射液
小儿奇应丸,小儿奇应丸
4:1分散片,4:1分散片
腺苷钴胺片,腺苷钴胺片
西瓜霜润喉片,西瓜霜润喉片
金鸡颗粒,金鸡颗粒
金鸣片,金鸣片
阿仑膦酸钠片,阿仑膦酸钠片
维生素AD软胶囊,维生素AD软胶囊
21,21
聚甲酚磺醛阴道栓,聚甲酚磺醛阴道栓
金栀咽喉袋泡茶,金栀咽喉袋泡茶
参茸补肾片,参茸补肾片
仙乐雄胶囊,仙乐雄胶囊
心律宁片,心律宁片
赖氨肌醇维B12口服溶液,赖氨肌醇维B12口服溶液
胞磷胆碱钠胶囊,胞磷胆碱钠胶囊
头孢克肟分散片,头孢克肟分散片
(奥松)肚痛泻丸,(奥松)肚痛泻丸
过氧苯甲酰凝胶,过氧苯甲酰凝胶
二妙丸,二妙丸
注射用左卡尼汀,注射用左卡尼汀
桔梗八味颗粒,桔梗八味颗粒
甲状腺片,甲状腺片
葡萄糖氯化钠注射液,葡萄糖氯化钠注射液
萘哌地尔胶囊,萘哌地尔胶囊
维生素B12片,维生素B12片
参茸强肾片,参茸强肾片
防风通圣颗粒,防风通圣颗粒
来那度胺胶囊,来那度胺胶囊
生脉饮,生脉饮
狂犬病人免疫球蛋白,狂犬病人免疫球蛋白
八宝丹胶囊,八宝丹胶囊
云南白药创可贴,云南白药创可贴
牛黄清胃丸,牛黄清胃丸
加替沙星滴眼液,加替沙星滴眼液
盐酸西布曲明胶囊,盐酸西布曲明胶囊
普伐他汀钠片,普伐他汀钠片
杜仲颗粒,杜仲颗粒
右旋糖酐铁口服液,右旋糖酐铁口服液
心可舒颗粒,心可舒颗粒
康妇炎胶囊,康妇炎胶囊
血脂平胶囊,血脂平胶囊
注射用醋酸卡泊芬净,注射用醋酸卡泊芬净
生理氯化钠溶液,生理氯化钠溶液
凉血解毒颗粒,凉血解毒颗粒
二天油,二天油
盐酸拉贝洛尔片,盐酸拉贝洛尔片
参茯胶囊,参茯胶囊
酮康唑胶囊,酮康唑胶囊
维生素A软胶囊,维生素A软胶囊
盐酸多西环素胶丸,盐酸多西环素胶丸
盐酸多奈哌齐片,盐酸多奈哌齐片
保胎无忧胶囊,保胎无忧胶囊
肤阴洁液,肤阴洁液
蛇胆川贝液,蛇胆川贝液
氨酚羟考酮片,氨酚羟考酮片
复方硫酸亚铁叶酸片,复方硫酸亚铁叶酸片
氨茶碱片,氨茶碱片
复合乳酸菌胶囊,复合乳酸菌胶囊
克拉霉素片,克拉霉素片
补血益母丸,补血益母丸
乌苯美司胶囊,乌苯美司胶囊
复方炉甘石外用散,复方炉甘石外用散
盐酸氨溴索口腔崩解片,盐酸氨溴索口腔崩解片
氯沙坦钾氢氯噻嗪片,氯沙坦钾氢氯噻嗪片
清凉油,清凉油
阿奇霉素片,阿奇霉素片
复方醋酸氯己定喷剂,复方醋酸氯己定喷剂
布地奈德气雾剂,布地奈德气雾剂
益鼻喷雾剂,益鼻喷雾剂
牛黄清心丸,牛黄清心丸
复合维生素B片,复合维生素B片
大山楂丸,大山楂丸
生力雄丸,生力雄丸
18AA-Ⅰ,18AA-Ⅰ
齐多夫定胶囊,齐多夫定胶囊
益心酮片,益心酮片
阿法骨化醇软胶囊,阿法骨化醇软胶囊
乙酰半胱氨酸泡腾片,乙酰半胱氨酸泡腾片
肝素钠维E乳膏,肝素钠维E乳膏
氟他胺片,氟他胺片
芪枣健胃茶,芪枣健胃茶
萘普生钠氯化钠注射液,萘普生钠氯化钠注射液
马栗种子提取物片,马栗种子提取物片
氨氯地平阿托伐他汀钙片,氨氯地平阿托伐他汀钙片
富马酸亚铁胶囊,富马酸亚铁胶囊
牛黄清热胶囊,牛黄清热胶囊
甲磺酸阿帕替尼片,甲磺酸阿帕替尼片
妇康宝口服液,妇康宝口服液
注射用醋酸兰瑞肽,注射用醋酸兰瑞肽
利多卡因氯己定气雾剂,利多卡因氯己定气雾剂
雌二醇凝胶,雌二醇凝胶
盐酸胺碘酮注射液,盐酸胺碘酮注射液
注射用甲磺酸去铁胺,注射用甲磺酸去铁胺
十六味马蔺子丸,十六味马蔺子丸
清泻丸,清泻丸
丹杞颗粒,丹杞颗粒
盐酸左氧氟沙星眼用凝胶,盐酸左氧氟沙星眼用凝胶
牛黄抱龙丸,牛黄抱龙丸
硫酸锌糖浆,硫酸锌糖浆
硫酸奈替米星注射液,硫酸奈替米星注射液
宁神灵颗粒,宁神灵颗粒
盐酸丁咯地尔片,盐酸丁咯地尔片
半水合雌二醇贴片,半水合雌二醇贴片
狼疮丸,狼疮丸
栀子金花丸,栀子金花丸
消食退热糖浆,消食退热糖浆
宫瘤清片,宫瘤清片
芪枣颗粒,芪枣颗粒
肝必复胶囊,肝必复胶囊
乳癖清胶囊,乳癖清胶囊
盐酸非索非那定片,盐酸非索非那定片
依托泊苷注射液,依托泊苷注射液
藤黄健骨胶囊,藤黄健骨胶囊
溶菌酶含片,溶菌酶含片
小牛血清去蛋白眼用凝胶,小牛血清去蛋白眼用凝胶
氯化钠注射液,氯化钠注射液
枣仁安神颗粒,枣仁安神颗粒
盐酸金刚乙胺口服溶液,盐酸金刚乙胺口服溶液
康莱特注射液,康莱特注射液
六神胶囊,六神胶囊
红霉素肠溶微丸胶囊,红霉素肠溶微丸胶囊
天麻片,天麻片
百宝丹胶囊,百宝丹胶囊
豆腐果苷片,豆腐果苷片
苯西卤铵乳膏,苯西卤铵乳膏
小儿泻止散,小儿泻止散
益坤宁片,益坤宁片
川贝枇杷糖浆,川贝枇杷糖浆
苦参碱栓,苦参碱栓
富马酸亚铁片,富马酸亚铁片
十味诃子丸,十味诃子丸
苯丙氨酯片,苯丙氨酯片
维血宁颗粒,维血宁颗粒
降糖舒片,降糖舒片
维血康颗粒,维血康颗粒
小儿腹泻散,小儿腹泻散
注射用硫酸奈替米星,注射用硫酸奈替米星
肠泰合剂,肠泰合剂
通塞脉片,通塞脉片
急支糖浆,急支糖浆
尼莫地平片,尼莫地平片
中风回春胶囊,中风回春胶囊
心速宁胶囊,心速宁胶囊
普瑞巴林胶囊,普瑞巴林胶囊
氟尿嘧啶植入剂,氟尿嘧啶植入剂
独一味片,独一味片
结合雌激素片,结合雌激素片
化痔片,化痔片
云南花粉片,云南花粉片
阑尾消炎片,阑尾消炎片
葡萄糖酸锌颗粒,葡萄糖酸锌颗粒
肝苏胶囊,肝苏胶囊
猪肺磷脂注射液,猪肺磷脂注射液
银杏叶提取物滴剂,银杏叶提取物滴剂
冠心丸,冠心丸
平消片,平消片
麦味地黄口服液,麦味地黄口服液
盐酸林可霉素滴眼液,盐酸林可霉素滴眼液
复方青黛胶囊,复方青黛胶囊
甲硝唑芬布芬胶囊,甲硝唑芬布芬胶囊
木瓜丸,木瓜丸
注射用头孢他啶,注射用头孢他啶
盐酸度洛西汀肠溶胶囊,盐酸度洛西汀肠溶胶囊
安脑牛黄片,安脑牛黄片
复方消痔栓,复方消痔栓
风湿定胶囊,风湿定胶囊
盐酸吗啉胍片,盐酸吗啉胍片
布洛芬缓释混悬液,布洛芬缓释混悬液
肝浸膏片,肝浸膏片
氟尿嘧啶注射液,氟尿嘧啶注射液
儿童回春丸,儿童回春丸
阿奇霉素肠溶片,阿奇霉素肠溶片
肾复康片,肾复康片
喷昔洛韦乳膏,喷昔洛韦乳膏
奥替溴铵片,奥替溴铵片
阿司匹林片,阿司匹林片
红草止鼾颗粒,红草止鼾颗粒
盐酸哌甲酯缓释片,盐酸哌甲酯缓释片
散结止痛膏,散结止痛膏
灰黄霉素片,灰黄霉素片
浓替硝唑含漱液,浓替硝唑含漱液
补中益气丸,补中益气丸
氢溴酸樟柳碱注射液,氢溴酸樟柳碱注射液
红金消结浓缩丸,红金消结浓缩丸
阿魏酸哌嗪片,阿魏酸哌嗪片
甲硝唑口颊片,甲硝唑口颊片
软皂,软皂
三维钙片,三维钙片
舒眠胶囊,舒眠胶囊
头孢氨苄甲氧苄啶胶囊,头孢氨苄甲氧苄啶胶囊
地诺前列酮栓,地诺前列酮栓
黄根片,黄根片
氢醌乳膏,氢醌乳膏
冻疮膏,冻疮膏
烂积丸,烂积丸
益心丸,益心丸
金归洗液,金归洗液
无极膏,无极膏
复方春砂颗粒,复方春砂颗粒
当归苦参丸,当归苦参丸
复方克霉唑乳膏,复方克霉唑乳膏
骨增消片,骨增消片
通滞苏润江胶囊,通滞苏润江胶囊
脑灵素胶囊,脑灵素胶囊
玄七通痹胶囊,玄七通痹胶囊
法莫替丁片,法莫替丁片
六味能消片,六味能消片
脉络舒通颗粒,脉络舒通颗粒
双氯芬酸钠肠溶胶囊,双氯芬酸钠肠溶胶囊
胆汁槟榔维B1胶囊,胆汁槟榔维B1胶囊
金鸡胶囊,金鸡胶囊
格列吡嗪控释片,格列吡嗪控释片
附桂骨痛颗粒,附桂骨痛颗粒
丁细牙痛胶囊,丁细牙痛胶囊
烧烫伤膏,烧烫伤膏
颈痛颗粒,颈痛颗粒
景天三七片,景天三七片
艾迪注射液,艾迪注射液
清热散结片,清热散结片
烫伤油,烫伤油
聚甲酚磺醛栓,聚甲酚磺醛栓
色甘酸钠滴眼液,色甘酸钠滴眼液
秘治胶囊,秘治胶囊
地红霉素肠溶片,地红霉素肠溶片
五维赖氨酸口服溶液,五维赖氨酸口服溶液
复方三七胶囊,复方三七胶囊
对氨基水杨酸钙片,对氨基水杨酸钙片
盐酸乐卡地平片,盐酸乐卡地平片
地屈孕酮片,地屈孕酮片
慈丹胶囊,慈丹胶囊
克霉唑阴道片,克霉唑阴道片
小儿感冒颗粒,小儿感冒颗粒
黄体酮注射液,黄体酮注射液
海马补肾丸,海马补肾丸
法莫替丁注射液,法莫替丁注射液
醋酸氢化可的松滴眼液,醋酸氢化可的松滴眼液
儿童清热口服液,儿童清热口服液
阿司匹林肠溶胶囊,阿司匹林肠溶胶囊
胸腺肽肠溶片,胸腺肽肠溶片
心脉安片,心脉安片
盐酸小檗胺片,盐酸小檗胺片
排毒清脂胶囊,排毒清脂胶囊
紫雪,紫雪
肌苷片,肌苷片
伊曲康唑口服液,伊曲康唑口服液
米非司酮胶囊,米非司酮胶囊
注射用葛根素,注射用葛根素
匹维溴铵片,匹维溴铵片
苦参软膏,苦参软膏
妇康宁片,妇康宁片
盐酸克林霉素氯化钠注射液,盐酸克林霉素氯化钠注射液
盐酸溴己新片,盐酸溴己新片
散结镇痛胶囊,散结镇痛胶囊
玉簪清咽十五味散,玉簪清咽十五味散
注射用硫酸链霉素,注射用硫酸链霉素
安那度尔注射液,安那度尔注射液
千金藤啶碱片,千金藤啶碱片
消炎片,消炎片
烟酸片,烟酸片
精制冠心颗粒,精制冠心颗粒
大黄蛰虫丸,大黄蛰虫丸
清肝利胆胶囊,清肝利胆胶囊
复方蚂蚁养肝胶囊,复方蚂蚁养肝胶囊
盐酸头孢他美酯干混悬剂,盐酸头孢他美酯干混悬剂
根痛平颗粒,根痛平颗粒
复方珍珠暗疮胶囊,复方珍珠暗疮胶囊
肠多糖片,肠多糖片
醋酸去氨加压素注射液,醋酸去氨加压素注射液
注射用英夫利西单抗,注射用英夫利西单抗
白蚁巢胶囊,白蚁巢胶囊
解毒凉血合剂,解毒凉血合剂
雷公藤多苷片,雷公藤多苷片
可乐定透皮贴片,可乐定透皮贴片
多糖铁复合物胶囊,多糖铁复合物胶囊
粉尘螨滴剂,粉尘螨滴剂
Ⅱ,Ⅱ
氟康唑胶囊,氟康唑胶囊
复方磺胺甲噁唑口服混悬液,复方磺胺甲噁唑口服混悬液
度米芬含片,度米芬含片
注射用盐酸头孢吡肟,注射用盐酸头孢吡肟
疤痕止痒软化乳膏,疤痕止痒软化乳膏
复方红根草片,复方红根草片
静灵口服液,静灵口服液
马来酸氯苯那敏片,马来酸氯苯那敏片
白带丸,白带丸
健脾止遗片,健脾止遗片
鹿角胶,鹿角胶
接骨续筋片,接骨续筋片
依帕司他片,依帕司他片
参桂理中丸,参桂理中丸
骨刺宁胶囊,骨刺宁胶囊
奥硝唑片,奥硝唑片
羧甲司坦片,羧甲司坦片
达沙替尼片,达沙替尼片
桉柠蒎肠溶软胶囊,桉柠蒎肠溶软胶囊
止血宁片,止血宁片
磷[32P]酸钠盐口服溶液,磷[32P]酸钠盐口服溶液
小儿广朴止泻口服液,小儿广朴止泻口服液
强力康颗粒,强力康颗粒
吗替麦考酚酯胶囊,吗替麦考酚酯胶囊
醋酸阿托西班注射液,醋酸阿托西班注射液
接骨七厘片,接骨七厘片
地牡宁神口服液,地牡宁神口服液
成膜型,成膜型
复方罗汉果止咳颗粒,复方罗汉果止咳颗粒
蛇莲胶囊,蛇莲胶囊
复方肝素钠尿囊素凝胶,复方肝素钠尿囊素凝胶
黄莪胶囊,黄莪胶囊
活血通脉胶囊,活血通脉胶囊
康媛颗粒,康媛颗粒
蛋氨酸重酒石酸胆碱片,蛋氨酸重酒石酸胆碱片
活血解毒丸,活血解毒丸
妇科止血灵胶囊,妇科止血灵胶囊
金刚藤口服液,金刚藤口服液
益肾生发丸,益肾生发丸
益脑宁片,益脑宁片
十香丸,十香丸
温胃舒胶囊,温胃舒胶囊
金胃泰胶囊,金胃泰胶囊
丙戊酸钠糖浆,丙戊酸钠糖浆
痔速宁胶囊,痔速宁胶囊
小儿葫芦散,小儿葫芦散
消渴平片,消渴平片
板蓝根软胶囊,板蓝根软胶囊
甘露聚糖肽口服溶液,甘露聚糖肽口服溶液
聚苯乙烯磺酸钙散,聚苯乙烯磺酸钙散
巴曲酶注射液,巴曲酶注射液
仁青芒觉,仁青芒觉
消炎退热颗粒,消炎退热颗粒
仲景胃灵胶囊,仲景胃灵胶囊
硒酵母片,硒酵母片
乌苯美司片,乌苯美司片
固元胶囊,固元胶囊
金玄痔科熏洗散,金玄痔科熏洗散
抗妇炎胶囊,抗妇炎胶囊
清喉利咽颗粒,清喉利咽颗粒
盐酸奥昔布宁口服溶液,盐酸奥昔布宁口服溶液
回生甘露丸,回生甘露丸
注射用单磷酸阿糖腺苷,注射用单磷酸阿糖腺苷
外伤如意膏,外伤如意膏
盐酸克林霉素棕榈酸酯分散片,盐酸克林霉素棕榈酸酯分散片
甲磺酸加替沙星分散片,甲磺酸加替沙星分散片
鼻舒适片,鼻舒适片
藿胆滴丸,藿胆滴丸
糠酸莫米松洗剂,糠酸莫米松洗剂
盐酸丙米嗪片,盐酸丙米嗪片
冠心生脉丸,冠心生脉丸
福多司坦颗粒,福多司坦颗粒
托西酸舒他西林胶囊,托西酸舒他西林胶囊
呋喃硫胺片,呋喃硫胺片
洋参保肺胶囊,洋参保肺胶囊
法莫替丁钙镁咀嚼片,法莫替丁钙镁咀嚼片
鱼腥草素钠栓,鱼腥草素钠栓
拉米夫定片,拉米夫定片
环孢素滴眼液,环孢素滴眼液
氯膦酸二钠注射液,氯膦酸二钠注射液
雪胆素胶囊,雪胆素胶囊
硝苯地平缓释片Ⅰ,硝苯地平缓释片Ⅰ
包醛氧淀粉胶囊,包醛氧淀粉胶囊
注射用盐酸米托蒽醌,注射用盐酸米托蒽醌
尿嘧啶替加氟片,尿嘧啶替加氟片
注射用依托泊苷,注射用依托泊苷
双虎肿痛宁,双虎肿痛宁
新雪颗粒,新雪颗粒
注射用还原型谷胱甘肽钠,注射用还原型谷胱甘肽钠
复方首乌补液,复方首乌补液
养血当归糖浆,养血当归糖浆
炎宁颗粒,炎宁颗粒
肾衰宁胶囊,肾衰宁胶囊
脑灵素片,脑灵素片
鹿瓜多肽注射液,鹿瓜多肽注射液
骨刺平片,骨刺平片
天蚕片,天蚕片
维生素A棕榈酸酯眼用凝胶,维生素A棕榈酸酯眼用凝胶
酒石酸伐尼克兰片,酒石酸伐尼克兰片
曲克芦丁片,曲克芦丁片
